"Time","Ciudad Vieja","Punta Carretas","Curva de Maroñas","La Blanqueada","Prado","Lezica","Casavalle","Carrasco","Manga","Cerro","Malvín","La Esperanza","Santiago Vázquez","Colón","Paso de la Arena"
2024-10-23 19:12:53,,,,,,,0.00,,,,,,,,
2024-10-23 19:13:02,,,,14.48,,,,,,,,,,,
2024-10-23 19:13:15,,,,,,,,,,,,3.56,,,
2024-10-23 19:13:15,,,,,19.30,,,,,,,,,,
2024-10-23 19:14:03,,,,,,,,0.00,,,,,,,
2024-10-23 19:15:15,,,,,,,,,,14.48,,,,,
2024-10-23 19:15:39,,,,,,,,,,,,,11.43,,
2024-10-23 19:15:45,,,,,,,,,0.00,,,,,,
2024-10-23 19:16:04,,,,,,21.59,,,,,,,,,
2024-10-23 19:16:38,,,,,,,,,,,,,,0.00,
2024-10-23 19:16:39,,,0.00,,,,,,,,,,,,
2024-10-23 19:16:40,,13.46,,,,,,,,,,,,,0.00
2024-10-23 19:17:11,,,,,,,,,,,0.00,,,,
2024-10-23 19:17:25,12.20,,,,,,,,,,,,,,
2024-10-23 19:17:53,,,,,,,0.00,,,,,,,,
2024-10-23 19:18:02,,,,14.48,,,,,,,,,,,
2024-10-23 19:18:15,,,,,,,,,,,,3.56,,,
2024-10-23 19:18:15,,,,,19.30,,,,,,,,,,
2024-10-23 19:19:03,,,,,,,,0.00,,,,,,,
2024-10-23 19:20:15,,,,,,,,,,14.48,,,,,
2024-10-23 19:20:39,,,,,,,,,,,,,11.43,,
2024-10-23 19:20:45,,,,,,,,,0.00,,,,,,
2024-10-23 19:21:04,,,,,,21.59,,,,,,,,,
2024-10-23 19:21:38,,,,,,,,,,,,,,0.00,
2024-10-23 19:21:39,,,0.00,,,,,,,,,,,,
2024-10-23 19:21:40,,13.46,,,,,,,,,,,,,0.00
2024-10-23 19:22:11,,,,,,,,,,,0.00,,,,
2024-10-23 19:22:21,12.20,,,,,,,,,,,,,,
2024-10-23 19:22:53,,,,,,,0.00,,,,,,,,
2024-10-23 19:23:02,,,,14.48,,,,,,,,,,,
2024-10-23 19:23:15,,,,,,,,,,,,3.56,,,
2024-10-23 19:23:15,,,,,19.30,,,,,,,,,,
2024-10-23 19:24:03,,,,,,,,0.00,,,,,,,
2024-10-23 19:25:15,,,,,,,,,,14.48,,,,,
2024-10-23 19:25:39,,,,,,,,,,,,,11.43,,
2024-10-23 19:25:45,,,,,,,,,0.00,,,,,,
2024-10-23 19:26:04,,,,,,21.59,,,,,,,,,
2024-10-23 19:26:38,,,,,,,,,,,,,,0.00,
2024-10-23 19:26:39,,,0.00,,,,,,,,,,,,
2024-10-23 19:26:40,,,,,,,,,,,,,,,0.00
2024-10-23 19:26:41,,13.46,,,,,,,,,,,,,
2024-10-23 19:27:11,,,,,,,,,,,0.00,,,,
2024-10-23 19:27:21,12.20,,,,,,,,,,,,,,
2024-10-23 19:27:53,,,,,,,0.00,,,,,,,,
2024-10-23 19:28:02,,,,14.48,,,,,,,,,,,
2024-10-23 19:28:15,,,,,,,,,,,,3.81,,,
2024-10-23 19:28:15,,,,,19.30,,,,,,,,,,
2024-10-23 19:29:03,,,,,,,,0.00,,,,,,,
2024-10-23 19:30:15,,,,,,,,,,14.48,,,,,
2024-10-23 19:30:39,,,,,,,,,,,,,11.43,,
2024-10-23 19:30:45,,,,,,,,,0.00,,,,,,
2024-10-23 19:31:04,,,,,,21.59,,,,,,,,,
2024-10-23 19:31:38,,,,,,,,,,,,,,0.00,
2024-10-23 19:31:39,,,0.00,,,,,,,,,,,,
2024-10-23 19:31:40,,,,,,,,,,,,,,,0.00
2024-10-23 19:31:41,,13.46,,,,,,,,,,,,,
2024-10-23 19:32:11,,,,,,,,,,,0.00,,,,
2024-10-23 19:32:21,12.40,,,,,,,,,,,,,,
2024-10-23 19:32:53,,,,,,,0.00,,,,,,,,
2024-10-23 19:33:02,,,,14.48,,,,,,,,,,,
2024-10-23 19:33:15,,,,,,,,,,,,3.81,,,
2024-10-23 19:33:15,,,,,19.30,,,,,,,,,,
2024-10-23 19:34:03,,,,,,,,0.00,,,,,,,
2024-10-23 19:35:15,,,,,,,,,,14.48,,,,,
2024-10-23 19:35:39,,,,,,,,,,,,,11.43,,
2024-10-23 19:35:45,,,,,,,,,0.00,,,,,,
2024-10-23 19:36:04,,,,,,21.59,,,,,,,,,
2024-10-23 19:36:38,,,,,,,,,,,,,,0.00,
2024-10-23 19:36:39,,,0.00,,,,,,,,,,,,
2024-10-23 19:36:40,,,,,,,,,,,,,,,0.00
2024-10-23 19:36:41,,13.46,,,,,,,,,,,,,
2024-10-23 19:37:11,,,,,,,,,,,0.00,,,,
2024-10-23 19:37:22,12.40,,,,,,,,,,,,,,
2024-10-23 19:37:53,,,,,,,0.00,,,,,,,,
2024-10-23 19:38:02,,,,14.48,,,,,,,,,,,
2024-10-23 19:38:15,,,,,,,,,,,,3.81,,,
2024-10-23 19:38:15,,,,,19.30,,,,,,,,,,
2024-10-23 19:39:03,,,,,,,,0.00,,,,,,,
2024-10-23 19:40:15,,,,,,,,,,14.48,,,,,
2024-10-23 19:40:39,,,,,,,,,,,,,11.43,,
2024-10-23 19:40:45,,,,,,,,,0.00,,,,,,
2024-10-23 19:41:04,,,,,,21.59,,,,,,,,,
2024-10-23 19:41:38,,,,,,,,,,,,,,0.00,
2024-10-23 19:41:39,,,0.00,,,,,,,,,,,,
2024-10-23 19:41:40,,,,,,,,,,,,,,,0.00
2024-10-23 19:41:41,,13.46,,,,,,,,,,,,,
2024-10-23 19:42:11,,,,,,,,,,,0.00,,,,
2024-10-23 19:42:21,12.40,,,,,,,,,,,,,,
2024-10-23 19:42:54,,,,,,,0.00,,,,,,,,
2024-10-23 19:43:02,,,,14.48,,,,,,,,,,,
2024-10-23 19:43:15,,,,,,,,,,,,3.81,,,
2024-10-23 19:43:15,,,,,19.30,,,,,,,,,,
2024-10-23 19:44:03,,,,,,,,0.00,,,,,,,
2024-10-23 19:45:15,,,,,,,,,,14.48,,,,,
2024-10-23 19:45:39,,,,,,,,,,,,,11.43,,
2024-10-23 19:45:45,,,,,,,,,0.00,,,,,,
2024-10-23 19:46:04,,,,,,21.59,,,,,,,,,
2024-10-23 19:46:38,,,,,,,,,,,,,,0.00,
2024-10-23 19:46:39,,,0.00,,,,,,,,,,,,
2024-10-23 19:46:40,,,,,,,,,,,,,,,0.00
2024-10-23 19:46:41,,13.46,,,,,,,,,,,,,
2024-10-23 19:47:11,,,,,,,,,,,0.00,,,,
2024-10-23 19:47:22,12.40,,,,,,,,,,,,,,
2024-10-23 19:47:54,,,,,,,0.00,,,,,,,,
2024-10-23 19:48:02,,,,14.48,,,,,,,,,,,
2024-10-23 19:48:15,,,,,,,,,,,,3.81,,,
2024-10-23 19:48:15,,,,,19.30,,,,,,,,,,
2024-10-23 19:49:03,,,,,,,,0.00,,,,,,,
2024-10-23 19:50:15,,,,,,,,,,14.48,,,,,
2024-10-23 19:50:39,,,,,,,,,,,,,11.43,,
2024-10-23 19:50:45,,,,,,,,,0.00,,,,,,
2024-10-23 19:51:04,,,,,,21.59,,,,,,,,,
2024-10-23 19:51:38,,,,,,,,,,,,,,0.00,
2024-10-23 19:51:39,,,0.00,,,,,,,,,,,,
2024-10-23 19:51:40,,,,,,,,,,,,,,,0.00
2024-10-23 19:51:41,,13.46,,,,,,,,,,,,,
2024-10-23 19:52:11,,,,,,,,,,,0.00,,,,
2024-10-23 19:52:21,12.40,,,,,,,,,,,,,,
2024-10-23 19:52:54,,,,,,,0.00,,,,,,,,
2024-10-23 19:53:02,,,,14.48,,,,,,,,,,,
2024-10-23 19:53:15,,,,,,,,,,,,3.81,,,
2024-10-23 19:53:15,,,,,19.30,,,,,,,,,,
2024-10-23 19:54:03,,,,,,,,0.00,,,,,,,
2024-10-23 19:55:15,,,,,,,,,,14.48,,,,,
2024-10-23 19:55:39,,,,,,,,,,,,,11.43,,
2024-10-23 19:55:45,,,,,,,,,0.00,,,,,,
2024-10-23 19:56:04,,,,,,21.59,,,,,,,,,
2024-10-23 19:56:38,,,,,,,,,,,,,,0.00,
2024-10-23 19:56:40,,,0.00,,,,,,,,,,,,0.00
2024-10-23 19:56:41,,13.46,,,,,,,,,,,,,
2024-10-23 19:57:11,,,,,,,,,,,0.00,,,,
2024-10-23 19:57:21,12.40,,,,,,,,,,,,,,
2024-10-23 19:57:54,,,,,,,0.00,,,,,,,,
2024-10-23 19:58:02,,,,14.48,,,,,,,,,,,
2024-10-23 19:58:15,,,,,,,,,,,,3.81,,,
2024-10-23 19:58:15,,,,,19.30,,,,,,,,,,
2024-10-23 19:59:03,,,,,,,,0.00,,,,,,,
2024-10-23 20:00:15,,,,,,,,,,14.48,,,,,
2024-10-23 20:00:39,,,,,,,,,,,,,11.43,,
2024-10-23 20:00:45,,,,,,,,,0.00,,,,,,
2024-10-23 20:01:04,,,,,,21.59,,,,,,,,,
2024-10-23 20:01:38,,,,,,,,,,,,,,0.00,
2024-10-23 20:01:40,,,0.00,,,,,,,,,,,,0.00
2024-10-23 20:01:41,,13.46,,,,,,,,,,,,,
2024-10-23 20:02:11,,,,,,,,,,,0.00,,,,
2024-10-23 20:02:21,12.40,,,,,,,,,,,,,,
2024-10-23 20:02:54,,,,,,,0.00,,,,,,,,
2024-10-23 20:03:02,,,,14.48,,,,,,,,,,,
2024-10-23 20:03:15,,,,,,,,,,,,3.81,,,
2024-10-23 20:03:15,,,,,19.30,,,,,,,,,,
2024-10-23 20:04:03,,,,,,,,0.00,,,,,,,
2024-10-23 20:05:15,,,,,,,,,,14.48,,,,,
2024-10-23 20:05:39,,,,,,,,,,,,,11.43,,
2024-10-23 20:05:45,,,,,,,,,0.00,,,,,,
2024-10-23 20:06:04,,,,,,21.59,,,,,,,,,
2024-10-23 20:06:38,,,,,,,,,,,,,,0.00,
2024-10-23 20:06:40,,,0.00,,,,,,,,,,,,0.00
2024-10-23 20:06:41,,13.46,,,,,,,,,,,,,
2024-10-23 20:07:11,,,,,,,,,,,0.00,,,,
2024-10-23 20:07:21,12.40,,,,,,,,,,,,,,
2024-10-23 20:07:54,,,,,,,0.00,,,,,,,,
2024-10-23 20:08:02,,,,14.48,,,,,,,,,,,
2024-10-23 20:08:15,,,,,,,,,,,,3.81,,,
2024-10-23 20:08:15,,,,,19.30,,,,,,,,,,
2024-10-23 20:09:03,,,,,,,,0.00,,,,,,,
2024-10-23 20:10:15,,,,,,,,,,14.48,,,,,
2024-10-23 20:10:39,,,,,,,,,,,,,11.43,,
2024-10-23 20:10:45,,,,,,,,,0.00,,,,,,
2024-10-23 20:11:04,,,,,,21.59,,,,,,,,,
2024-10-23 20:11:38,,,,,,,,,,,,,,0.00,
2024-10-23 20:11:40,,,0.00,,,,,,,,,,,,0.00
2024-10-23 20:11:41,,13.46,,,,,,,,,,,,,
2024-10-23 20:12:11,,,,,,,,,,,0.00,,,,
2024-10-23 20:12:21,12.40,,,,,,,,,,,,,,
2024-10-23 20:12:54,,,,,,,0.00,,,,,,,,
2024-10-23 20:13:02,,,,14.48,,,,,,,,,,,
2024-10-23 20:13:15,,,,,,,,,,,,3.81,,,
2024-10-23 20:13:15,,,,,19.30,,,,,,,,,,
2024-10-23 20:14:03,,,,,,,,0.00,,,,,,,
2024-10-23 20:15:15,,,,,,,,,,14.48,,,,,
2024-10-23 20:15:39,,,,,,,,,,,,,11.68,,
2024-10-23 20:15:45,,,,,,,,,0.00,,,,,,
2024-10-23 20:16:04,,,,,,21.59,,,,,,,,,
2024-10-23 20:16:38,,,,,,,,,,,,,,0.00,
2024-10-23 20:16:40,,,0.00,,,,,,,,,,,,0.00
2024-10-23 20:16:41,,13.46,,,,,,,,,,,,,
2024-10-23 20:17:11,,,,,,,,,,,0.00,,,,
2024-10-23 20:17:22,12.40,,,,,,,,,,,,,,
2024-10-23 20:17:54,,,,,,,0.00,,,,,,,,
2024-10-23 20:18:02,,,,14.48,,,,,,,,,,,
2024-10-23 20:18:15,,,,,,,,,,,,3.81,,,
2024-10-23 20:18:15,,,,,19.30,,,,,,,,,,
2024-10-23 20:19:03,,,,,,,,0.00,,,,,,,
2024-10-23 20:20:15,,,,,,,,,,14.48,,,,,
2024-10-23 20:20:39,,,,,,,,,,,,,11.68,,
2024-10-23 20:20:45,,,,,,,,,0.00,,,,,,
2024-10-23 20:21:04,,,,,,21.59,,,,,,,,,
2024-10-23 20:21:38,,,,,,,,,,,,,,0.00,
2024-10-23 20:21:40,,,0.00,,,,,,,,,,,,0.00
2024-10-23 20:21:41,,13.72,,,,,,,,,,,,,
2024-10-23 20:22:11,,,,,,,,,,,0.00,,,,
2024-10-23 20:22:21,12.40,,,,,,,,,,,,,,
2024-10-23 20:22:54,,,,,,,0.00,,,,,,,,
2024-10-23 20:23:02,,,,14.48,,,,,,,,,,,
2024-10-23 20:23:15,,,,,,,,,,,,3.81,,,
2024-10-23 20:23:15,,,,,19.30,,,,,,,,,,
2024-10-23 20:24:03,,,,,,,,0.00,,,,,,,
2024-10-23 20:25:15,,,,,,,,,,14.73,,,,,
2024-10-23 20:25:39,,,,,,,,,,,,,11.68,,
2024-10-23 20:25:45,,,,,,,,,0.00,,,,,,
2024-10-23 20:26:04,,,,,,21.59,,,,,,,,,
2024-10-23 20:26:39,,,,,,,,,,,,,,0.00,
2024-10-23 20:26:40,,,0.00,,,,,,,,,,,,0.25
2024-10-23 20:26:41,,13.72,,,,,,,,,,,,,
2024-10-23 20:27:11,,,,,,,,,,,0.00,,,,
2024-10-23 20:27:22,12.40,,,,,,,,,,,,,,
2024-10-23 20:27:54,,,,,,,0.00,,,,,,,,
2024-10-23 20:28:02,,,,14.48,,,,,,,,,,,
2024-10-23 20:28:15,,,,,,,,,,,,3.81,,,
2024-10-23 20:28:15,,,,,19.30,,,,,,,,,,
2024-10-23 20:29:03,,,,,,,,0.00,,,,,,,
2024-10-23 20:30:15,,,,,,,,,,14.73,,,,,
2024-10-23 20:30:39,,,,,,,,,,,,,11.68,,
2024-10-23 20:30:45,,,,,,,,,0.00,,,,,,
2024-10-23 20:31:04,,,,,,21.59,,,,,,,,,
2024-10-23 20:31:39,,,,,,,,,,,,,,0.00,
2024-10-23 20:31:40,,,0.00,,,,,,,,,,,,0.25
2024-10-23 20:31:41,,13.72,,,,,,,,,,,,,
2024-10-23 20:32:11,,,,,,,,,,,0.00,,,,
2024-10-23 20:32:54,,,,,,,0.00,,,,,,,,
2024-10-23 20:33:02,,,,14.48,,,,,,,,,,,
2024-10-23 20:33:15,,,,,,,,,,,,3.81,,,
2024-10-23 20:33:15,,,,,19.30,,,,,,,,,,
2024-10-23 20:33:25,12.40,,,,,,,,,,,,,,
2024-10-23 20:34:03,,,,,,,,0.00,,,,,,,
2024-10-23 20:35:15,,,,,,,,,,14.73,,,,,
2024-10-23 20:35:39,,,,,,,,,,,,,11.68,,
2024-10-23 20:35:45,,,,,,,,,0.00,,,,,,
2024-10-23 20:36:04,,,,,,21.59,,,,,,,,,
2024-10-23 20:36:39,,,,,,,,,,,,,,0.00,
2024-10-23 20:36:40,,,0.00,,,,,,,,,,,,
2024-10-23 20:36:41,,13.72,,,,,,,,,,,,,0.25
2024-10-23 20:37:11,,,,,,,,,,,0.00,,,,
2024-10-23 20:37:22,12.60,,,,,,,,,,,,,,
2024-10-23 20:37:54,,,,,,,0.00,,,,,,,,
2024-10-23 20:38:02,,,,14.48,,,,,,,,,,,
2024-10-23 20:38:15,,,,,,,,,,,,3.81,,,
2024-10-23 20:38:15,,,,,19.30,,,,,,,,,,
2024-10-23 20:39:03,,,,,,,,0.00,,,,,,,
2024-10-23 20:40:15,,,,,,,,,,14.73,,,,,
2024-10-23 20:40:39,,,,,,,,,,,,,11.68,,
2024-10-23 20:40:45,,,,,,,,,0.00,,,,,,
2024-10-23 20:41:04,,,,,,21.59,,,,,,,,,
2024-10-23 20:41:39,,,,,,,,,,,,,,0.00,
2024-10-23 20:41:40,,,0.00,,,,,,,,,,,,
2024-10-23 20:41:41,,,,,,,,,,,,,,,0.25
2024-10-23 20:41:42,,13.72,,,,,,,,,,,,,
2024-10-23 20:42:11,,,,,,,,,,,0.00,,,,
2024-10-23 20:42:21,12.60,,,,,,,,,,,,,,
2024-10-23 20:42:54,,,,,,,0.00,,,,,,,,
2024-10-23 20:43:02,,,,14.48,,,,,,,,,,,
2024-10-23 20:43:15,,,,,,,,,,,,3.81,,,
2024-10-23 20:43:15,,,,,19.30,,,,,,,,,,
2024-10-23 20:44:03,,,,,,,,0.00,,,,,,,
2024-10-23 20:45:15,,,,,,,,,,14.73,,,,,
2024-10-23 20:45:39,,,,,,,,,,,,,11.68,,
2024-10-23 20:45:45,,,,,,,,,0.00,,,,,,
2024-10-23 20:46:04,,,,,,21.59,,,,,,,,,
2024-10-23 20:46:39,,,,,,,,,,,,,,0.00,
2024-10-23 20:46:40,,,0.00,,,,,,,,,,,,
2024-10-23 20:46:41,,,,,,,,,,,,,,,0.25
2024-10-23 20:46:42,,13.72,,,,,,,,,,,,,
2024-10-23 20:47:11,,,,,,,,,,,0.00,,,,
2024-10-23 20:47:23,12.60,,,,,,,,,,,,,,
2024-10-23 20:47:54,,,,,,,0.00,,,,,,,,
2024-10-23 20:48:02,,,,14.48,,,,,,,,,,,
2024-10-23 20:48:15,,,,,,,,,,,,3.81,,,
2024-10-23 20:48:15,,,,,19.30,,,,,,,,,,
2024-10-23 20:49:03,,,,,,,,0.00,,,,,,,
2024-10-23 20:50:15,,,,,,,,,,14.73,,,,,
2024-10-23 20:50:39,,,,,,,,,,,,,11.68,,
2024-10-23 20:50:45,,,,,,,,,0.00,,,,,,
2024-10-23 20:51:04,,,,,,21.59,,,,,,,,,
2024-10-23 20:51:39,,,,,,,,,,,,,,0.00,
2024-10-23 20:51:40,,,0.00,,,,,,,,,,,,
2024-10-23 20:51:41,,,,,,,,,,,,,,,0.25
2024-10-23 20:51:42,,13.72,,,,,,,,,,,,,
2024-10-23 20:52:11,,,,,,,,,,,0.00,,,,
2024-10-23 20:52:21,12.60,,,,,,,,,,,,,,
2024-10-23 20:52:54,,,,,,,0.00,,,,,,,,
2024-10-23 20:53:02,,,,14.48,,,,,,,,,,,
2024-10-23 20:53:15,,,,,19.30,,,,,,,,,,
2024-10-23 20:53:15,,,,,,,,,,,,3.81,,,
2024-10-23 20:54:03,,,,,,,,0.00,,,,,,,
2024-10-23 20:55:15,,,,,,,,,,14.73,,,,,
2024-10-23 20:55:39,,,,,,,,,,,,,11.68,,
2024-10-23 20:55:45,,,,,,,,,0.00,,,,,,
2024-10-23 20:56:04,,,,,,21.59,,,,,,,,,
2024-10-23 20:56:39,,,,,,,,,,,,,,0.00,
2024-10-23 20:56:40,,,0.00,,,,,,,,,,,,
2024-10-23 20:56:41,,,,,,,,,,,,,,,0.25
2024-10-23 20:56:42,,13.72,,,,,,,,,,,,,
2024-10-23 20:57:11,,,,,,,,,,,0.00,,,,
2024-10-23 20:57:22,12.60,,,,,,,,,,,,,,
2024-10-23 20:57:54,,,,,,,0.00,,,,,,,,
2024-10-23 20:58:02,,,,14.48,,,,,,,,,,,
2024-10-23 20:58:15,,,,,19.30,,,,,,,,,,
2024-10-23 20:58:15,,,,,,,,,,,,3.81,,,
2024-10-23 20:59:03,,,,,,,,0.00,,,,,,,
2024-10-23 21:00:15,,,,,,,,,,14.73,,,,,
2024-10-23 21:00:39,,,,,,,,,,,,,11.68,,
2024-10-23 21:00:45,,,,,,,,,0.00,,,,,,
2024-10-23 21:01:04,,,,,,21.59,,,,,,,,,
2024-10-23 21:01:39,,,,,,,,,,,,,,0.00,
2024-10-23 21:01:40,,,0.00,,,,,,,,,,,,
2024-10-23 21:01:41,,,,,,,,,,,,,,,0.25
2024-10-23 21:01:42,,13.72,,,,,,,,,,,,,
2024-10-23 21:02:11,,,,,,,,,,,0.00,,,,
2024-10-23 21:02:22,12.60,,,,,,,,,,,,,,
2024-10-23 21:02:54,,,,,,,0.00,,,,,,,,
2024-10-23 21:03:02,,,,14.48,,,,,,,,,,,
2024-10-23 21:03:15,,,,,19.30,,,,,,,,,,
2024-10-23 21:03:15,,,,,,,,,,,,3.81,,,
2024-10-23 21:04:03,,,,,,,,0.00,,,,,,,
2024-10-23 21:05:15,,,,,,,,,,14.73,,,,,
2024-10-23 21:05:39,,,,,,,,,,,,,11.68,,
2024-10-23 21:05:45,,,,,,,,,0.00,,,,,,
2024-10-23 21:06:04,,,,,,21.59,,,,,,,,,
2024-10-23 21:06:39,,,,,,,,,,,,,,0.00,
2024-10-23 21:06:40,,,0.00,,,,,,,,,,,,
2024-10-23 21:06:41,,,,,,,,,,,,,,,0.25
2024-10-23 21:06:42,,13.72,,,,,,,,,,,,,
2024-10-23 21:07:11,,,,,,,,,,,0.00,,,,
2024-10-23 21:07:22,12.60,,,,,,,,,,,,,,
2024-10-23 21:07:54,,,,,,,0.00,,,,,,,,
2024-10-23 21:08:02,,,,14.48,,,,,,,,,,,
2024-10-23 21:08:15,,,,,19.30,,,,,,,,,,
2024-10-23 21:08:15,,,,,,,,,,,,3.81,,,
2024-10-23 21:09:03,,,,,,,,0.00,,,,,,,
2024-10-23 21:10:15,,,,,,,,,,14.73,,,,,
2024-10-23 21:10:39,,,,,,,,,,,,,11.68,,
2024-10-23 21:10:45,,,,,,,,,0.00,,,,,,
2024-10-23 21:11:04,,,,,,21.59,,,,,,,,,
2024-10-23 21:11:39,,,,,,,,,,,,,,0.00,
2024-10-23 21:11:40,,,0.00,,,,,,,,,,,,
2024-10-23 21:11:41,,,,,,,,,,,,,,,0.25
2024-10-23 21:11:42,,13.72,,,,,,,,,,,,,
2024-10-23 21:12:11,,,,,,,,,,,0.00,,,,
2024-10-23 21:12:22,12.60,,,,,,,,,,,,,,
2024-10-23 21:12:54,,,,,,,0.00,,,,,,,,
2024-10-23 21:13:02,,,,14.48,,,,,,,,,,,
2024-10-23 21:13:15,,,,,19.30,,,,,,,,,,
2024-10-23 21:13:15,,,,,,,,,,,,3.81,,,
2024-10-23 21:14:03,,,,,,,,0.00,,,,,,,
2024-10-23 21:15:15,,,,,,,,,,14.73,,,,,
2024-10-23 21:15:39,,,,,,,,,,,,,11.68,,
2024-10-23 21:15:45,,,,,,,,,0.00,,,,,,
2024-10-23 21:16:04,,,,,,21.59,,,,,,,,,
2024-10-23 21:16:39,,,,,,,,,,,,,,0.00,
2024-10-23 21:16:40,,,0.00,,,,,,,,,,,,
2024-10-23 21:16:41,,,,,,,,,,,,,,,0.25
2024-10-23 21:16:42,,13.72,,,,,,,,,,,,,
2024-10-23 21:17:11,,,,,,,,,,,0.00,,,,
2024-10-23 21:17:22,12.60,,,,,,,,,,,,,,
2024-10-23 21:17:54,,,,,,,0.00,,,,,,,,
2024-10-23 21:18:02,,,,14.48,,,,,,,,,,,
2024-10-23 21:18:15,,,,,19.30,,,,,,,,,,
2024-10-23 21:18:15,,,,,,,,,,,,3.81,,,
2024-10-23 21:19:03,,,,,,,,0.00,,,,,,,
2024-10-23 21:20:15,,,,,,,,,,14.73,,,,,
2024-10-23 21:20:39,,,,,,,,,,,,,11.68,,
2024-10-23 21:20:45,,,,,,,,,0.00,,,,,,
2024-10-23 21:21:04,,,,,,21.59,,,,,,,,,
2024-10-23 21:21:39,,,,,,,,,,,,,,0.00,
2024-10-23 21:21:41,,,0.00,,,,,,,,,,,,0.25
2024-10-23 21:21:42,,13.72,,,,,,,,,,,,,
2024-10-23 21:22:11,,,,,,,,,,,0.00,,,,
2024-10-23 21:22:22,12.60,,,,,,,,,,,,,,
2024-10-23 21:22:54,,,,,,,0.00,,,,,,,,
2024-10-23 21:23:02,,,,14.48,,,,,,,,,,,
2024-10-23 21:23:15,,,,,19.30,,,,,,,,,,
2024-10-23 21:23:15,,,,,,,,,,,,3.81,,,
2024-10-23 21:24:03,,,,,,,,0.00,,,,,,,
2024-10-23 21:25:15,,,,,,,,,,14.73,,,,,
2024-10-23 21:25:39,,,,,,,,,,,,,11.68,,
2024-10-23 21:25:45,,,,,,,,,0.00,,,,,,
2024-10-23 21:26:04,,,,,,21.59,,,,,,,,,
2024-10-23 21:26:39,,,,,,,,,,,,,,0.00,
2024-10-23 21:26:41,,,0.00,,,,,,,,,,,,0.25
2024-10-23 21:26:42,,13.72,,,,,,,,,,,,,
2024-10-23 21:27:11,,,,,,,,,,,0.00,,,,
2024-10-23 21:27:22,12.60,,,,,,,,,,,,,,
2024-10-23 21:27:54,,,,,,,0.00,,,,,,,,
2024-10-23 21:28:02,,,,14.48,,,,,,,,,,,
2024-10-23 21:28:15,,,,,19.30,,,,,,,,,,
2024-10-23 21:28:15,,,,,,,,,,,,3.81,,,
2024-10-23 21:29:03,,,,,,,,0.00,,,,,,,
2024-10-23 21:30:15,,,,,,,,,,14.73,,,,,
2024-10-23 21:30:39,,,,,,,,,,,,,11.68,,
2024-10-23 21:30:45,,,,,,,,,0.00,,,,,,
2024-10-23 21:31:04,,,,,,21.59,,,,,,,,,
2024-10-23 21:31:39,,,,,,,,,,,,,,0.00,
2024-10-23 21:31:41,,,0.00,,,,,,,,,,,,0.25
2024-10-23 21:31:42,,13.72,,,,,,,,,,,,,
2024-10-23 21:32:11,,,,,,,,,,,0.00,,,,
2024-10-23 21:32:22,12.60,,,,,,,,,,,,,,
2024-10-23 21:32:54,,,,,,,0.00,,,,,,,,
2024-10-23 21:33:02,,,,14.48,,,,,,,,,,,
2024-10-23 21:33:15,,,,,19.30,,,,,,,,,,
2024-10-23 21:33:15,,,,,,,,,,,,3.81,,,
2024-10-23 21:34:03,,,,,,,,0.00,,,,,,,
2024-10-23 21:35:15,,,,,,,,,,14.73,,,,,
2024-10-23 21:35:39,,,,,,,,,,,,,11.68,,
2024-10-23 21:35:45,,,,,,,,,0.00,,,,,,
2024-10-23 21:36:04,,,,,,21.59,,,,,,,,,
2024-10-23 21:36:39,,,,,,,,,,,,,,0.00,
2024-10-23 21:36:41,,,0.00,,,,,,,,,,,,0.25
2024-10-23 21:36:42,,13.72,,,,,,,,,,,,,
2024-10-23 21:37:11,,,,,,,,,,,0.00,,,,
2024-10-23 21:37:23,12.60,,,,,,,,,,,,,,
2024-10-23 21:37:54,,,,,,,0.00,,,,,,,,
2024-10-23 21:38:02,,,,14.48,,,,,,,,,,,
2024-10-23 21:38:15,,,,,19.30,,,,,,,,,,
2024-10-23 21:38:15,,,,,,,,,,,,3.81,,,
2024-10-23 21:39:03,,,,,,,,0.00,,,,,,,
2024-10-23 21:40:15,,,,,,,,,,14.73,,,,,
2024-10-23 21:40:39,,,,,,,,,,,,,11.68,,
2024-10-23 21:40:45,,,,,,,,,0.00,,,,,,
2024-10-23 21:41:04,,,,,,21.59,,,,,,,,,
2024-10-23 21:41:39,,,,,,,,,,,,,,0.00,
2024-10-23 21:41:41,,,0.00,,,,,,,,,,,,0.25
2024-10-23 21:41:42,,13.72,,,,,,,,,,,,,
2024-10-23 21:42:11,,,,,,,,,,,0.00,,,,
2024-10-23 21:42:22,12.60,,,,,,,,,,,,,,
2024-10-23 21:42:54,,,,,,,0.00,,,,,,,,
2024-10-23 21:43:02,,,,14.48,,,,,,,,,,,
2024-10-23 21:43:15,,,,,19.30,,,,,,,,,,
2024-10-23 21:43:15,,,,,,,,,,,,3.81,,,
2024-10-23 21:44:03,,,,,,,,0.00,,,,,,,
2024-10-23 21:45:15,,,,,,,,,,14.73,,,,,
2024-10-23 21:45:39,,,,,,,,,,,,,11.68,,
2024-10-23 21:45:45,,,,,,,,,0.00,,,,,,
2024-10-23 21:46:04,,,,,,21.59,,,,,,,,,
2024-10-23 21:46:40,,,,,,,,,,,,,,0.00,
2024-10-23 21:46:41,,,0.00,,,,,,,,,,,,
2024-10-23 21:46:42,,,,,,,,,,,,,,,0.25
