"Time","Ciudad Vieja","Punta Carretas","Curva de Maroñas","La Blanqueada","Prado","Lezica","Casavalle","Carrasco","Manga","Cerro","Malvín","La Esperanza","Santiago Vázquez","Colón","Paso de la Arena"
2024-11-26 02:43:21,,,,,,,,,,0.00,,,,,
2024-11-26 02:43:41,0.20,,,,,,,,,,,,,,
2024-11-26 02:44:04,,,,,,,,,,,,0.00,,,
2024-11-26 02:45:17,,,,0.00,,,,,,,,,,,
2024-11-26 02:45:30,,,,,,,,,,,,,0.00,,
2024-11-26 02:45:41,,,,,,,,,,,0.00,,,,
2024-11-26 02:46:07,,,,,,,,0.00,,,,,,,
2024-11-26 02:47:26,,,,,,,,,0.00,,,,,,
2024-11-26 02:47:55,,,,,,,0.00,,,,,,,,
2024-11-26 02:47:58,,,,,,,,,,,,,,0.00,
2024-11-26 02:48:03,,,,,0.00,,,,,,,,,,
2024-11-26 02:48:05,,,,,,0.00,,,,,,,,,
2024-11-26 02:48:07,,,0.00,,,,,,,,,,,,0.00
2024-11-26 02:48:08,,0.00,,,,,,,,,,,,,
2024-11-26 02:48:21,,,,,,,,,,0.00,,,,,
2024-11-26 02:48:41,0.20,,,,,,,,,,,,,,
2024-11-26 02:49:04,,,,,,,,,,,,0.00,,,
2024-11-26 02:50:17,,,,0.00,,,,,,,,,,,
2024-11-26 02:50:30,,,,,,,,,,,,,0.00,,
2024-11-26 02:50:41,,,,,,,,,,,0.00,,,,
2024-11-26 02:51:07,,,,,,,,0.00,,,,,,,
2024-11-26 02:52:26,,,,,,,,,0.00,,,,,,
2024-11-26 02:52:55,,,,,,,0.00,,,,,,,,
2024-11-26 02:52:58,,,,,,,,,,,,,,0.00,
2024-11-26 02:53:03,,,,,0.00,,,,,,,,,,
2024-11-26 02:53:05,,,,,,0.00,,,,,,,,,
2024-11-26 02:53:07,,,0.00,,,,,,,,,,,,
2024-11-26 02:53:08,,0.00,,,,,,,,,,,,,0.00
2024-11-26 02:53:21,,,,,,,,,,0.00,,,,,
2024-11-26 02:53:42,0.20,,,,,,,,,,,,,,
2024-11-26 02:54:04,,,,,,,,,,,,0.00,,,
2024-11-26 02:55:17,,,,0.00,,,,,,,,,,,
2024-11-26 02:55:30,,,,,,,,,,,,,0.00,,
2024-11-26 02:55:41,,,,,,,,,,,0.00,,,,
2024-11-26 02:56:07,,,,,,,,0.00,,,,,,,
2024-11-26 02:57:26,,,,,,,,,0.00,,,,,,
2024-11-26 02:57:55,,,,,,,0.00,,,,,,,,
2024-11-26 02:57:58,,,,,,,,,,,,,,0.00,
2024-11-26 02:58:03,,,,,0.00,,,,,,,,,,
2024-11-26 02:58:05,,,,,,0.00,,,,,,,,,
2024-11-26 02:58:08,,0.00,0.00,,,,,,,,,,,,0.00
2024-11-26 02:58:21,,,,,,,,,,0.00,,,,,
2024-11-26 02:58:41,0.20,,,,,,,,,,,,,,
2024-11-26 02:59:04,,,,,,,,,,,,0.00,,,
2024-11-26 03:00:17,,,,0.00,,,,,,,,,,,
2024-11-26 03:00:30,,,,,,,,,,,,,0.00,,
2024-11-26 03:00:41,,,,,,,,,,,0.00,,,,
2024-11-26 03:01:07,,,,,,,,0.00,,,,,,,
2024-11-26 03:02:26,,,,,,,,,0.00,,,,,,
2024-11-26 03:02:55,,,,,,,0.00,,,,,,,,
2024-11-26 03:02:58,,,,,,,,,,,,,,0.00,
2024-11-26 03:03:03,,,,,0.00,,,,,,,,,,
2024-11-26 03:03:05,,,,,,0.00,,,,,,,,,
2024-11-26 03:03:08,,0.00,0.00,,,,,,,,,,,,0.00
2024-11-26 03:03:21,,,,,,,,,,0.00,,,,,
2024-11-26 03:03:41,0.20,,,,,,,,,,,,,,
2024-11-26 03:04:04,,,,,,,,,,,,0.00,,,
2024-11-26 03:05:17,,,,0.00,,,,,,,,,,,
2024-11-26 03:05:30,,,,,,,,,,,,,0.00,,
2024-11-26 03:05:41,,,,,,,,,,,0.00,,,,
2024-11-26 03:06:07,,,,,,,,0.00,,,,,,,
2024-11-26 03:07:26,,,,,,,,,0.00,,,,,,
2024-11-26 03:07:55,,,,,,,0.00,,,,,,,,
2024-11-26 03:07:58,,,,,,,,,,,,,,0.00,
2024-11-26 03:08:03,,,,,0.00,,,,,,,,,,
2024-11-26 03:08:05,,,,,,0.00,,,,,,,,,
2024-11-26 03:08:08,,0.00,0.00,,,,,,,,,,,,0.00
2024-11-26 03:08:21,,,,,,,,,,0.00,,,,,
2024-11-26 03:08:41,0.20,,,,,,,,,,,,,,
2024-11-26 03:09:04,,,,,,,,,,,,0.00,,,
2024-11-26 03:10:17,,,,0.00,,,,,,,,,,,
2024-11-26 03:10:30,,,,,,,,,,,,,0.00,,
2024-11-26 03:10:41,,,,,,,,,,,0.00,,,,
2024-11-26 03:11:07,,,,,,,,0.00,,,,,,,
2024-11-26 03:12:26,,,,,,,,,0.00,,,,,,
2024-11-26 03:12:55,,,,,,,0.00,,,,,,,,
2024-11-26 03:12:58,,,,,,,,,,,,,,0.00,
2024-11-26 03:13:03,,,,,0.00,,,,,,,,,,
2024-11-26 03:13:05,,,,,,0.00,,,,,,,,,
2024-11-26 03:13:08,,0.00,0.00,,,,,,,,,,,,0.00
2024-11-26 03:13:21,,,,,,,,,,0.00,,,,,
2024-11-26 03:13:42,0.20,,,,,,,,,,,,,,
2024-11-26 03:14:04,,,,,,,,,,,,0.00,,,
2024-11-26 03:15:17,,,,0.00,,,,,,,,,,,
2024-11-26 03:15:30,,,,,,,,,,,,,0.00,,
2024-11-26 03:15:41,,,,,,,,,,,0.00,,,,
2024-11-26 03:16:07,,,,,,,,0.00,,,,,,,
2024-11-26 03:17:26,,,,,,,,,0.00,,,,,,
2024-11-26 03:17:55,,,,,,,0.00,,,,,,,,
2024-11-26 03:17:58,,,,,,,,,,,,,,0.00,
2024-11-26 03:18:03,,,,,0.00,,,,,,,,,,
2024-11-26 03:18:05,,,,,,0.00,,,,,,,,,
2024-11-26 03:18:08,,0.00,0.00,,,,,,,,,,,,0.00
2024-11-26 03:18:21,,,,,,,,,,0.00,,,,,
2024-11-26 03:18:42,0.20,,,,,,,,,,,,,,
2024-11-26 03:19:04,,,,,,,,,,,,0.00,,,
2024-11-26 03:20:17,,,,0.00,,,,,,,,,,,
2024-11-26 03:20:30,,,,,,,,,,,,,0.00,,
2024-11-26 03:20:41,,,,,,,,,,,0.00,,,,
2024-11-26 03:21:07,,,,,,,,0.00,,,,,,,
2024-11-26 03:22:26,,,,,,,,,0.00,,,,,,
2024-11-26 03:22:55,,,,,,,0.00,,,,,,,,
2024-11-26 03:22:58,,,,,,,,,,,,,,0.00,
2024-11-26 03:23:03,,,,,0.00,,,,,,,,,,
2024-11-26 03:23:05,,,,,,0.00,,,,,,,,,
2024-11-26 03:23:08,,0.00,0.00,,,,,,,,,,,,0.00
2024-11-26 03:23:21,,,,,,,,,,0.00,,,,,
2024-11-26 03:23:41,0.20,,,,,,,,,,,,,,
2024-11-26 03:24:04,,,,,,,,,,,,0.00,,,
2024-11-26 03:25:17,,,,0.00,,,,,,,,,,,
2024-11-26 03:25:30,,,,,,,,,,,,,0.00,,
2024-11-26 03:25:42,,,,,,,,,,,0.00,,,,
2024-11-26 03:26:07,,,,,,,,0.00,,,,,,,
2024-11-26 03:27:26,,,,,,,,,0.00,,,,,,
2024-11-26 03:27:55,,,,,,,0.00,,,,,,,,
2024-11-26 03:27:58,,,,,,,,,,,,,,0.00,
2024-11-26 03:28:03,,,,,0.00,,,,,,,,,,
2024-11-26 03:28:05,,,,,,0.00,,,,,,,,,
2024-11-26 03:28:08,,,0.00,,,,,,,,,,,,0.00
2024-11-26 03:28:09,,0.00,,,,,,,,,,,,,
2024-11-26 03:28:21,,,,,,,,,,0.00,,,,,
2024-11-26 03:28:42,0.20,,,,,,,,,,,,,,
2024-11-26 03:29:04,,,,,,,,,,,,0.00,,,
2024-11-26 03:30:17,,,,0.00,,,,,,,,,,,
2024-11-26 03:30:30,,,,,,,,,,,,,0.00,,
2024-11-26 03:30:42,,,,,,,,,,,0.00,,,,
2024-11-26 03:31:07,,,,,,,,0.00,,,,,,,
2024-11-26 03:32:26,,,,,,,,,0.00,,,,,,
2024-11-26 03:32:55,,,,,,,0.00,,,,,,,,
2024-11-26 03:32:58,,,,,,,,,,,,,,0.00,
2024-11-26 03:33:03,,,,,0.00,,,,,,,,,,
2024-11-26 03:33:05,,,,,,0.00,,,,,,,,,
2024-11-26 03:33:08,,,0.00,,,,,,,,,,,,0.00
2024-11-26 03:33:09,,0.00,,,,,,,,,,,,,
2024-11-26 03:33:21,,,,,,,,,,0.00,,,,,
2024-11-26 03:33:42,0.20,,,,,,,,,,,,,,
2024-11-26 03:34:04,,,,,,,,,,,,0.00,,,
2024-11-26 03:35:17,,,,0.00,,,,,,,,,,,
2024-11-26 03:35:30,,,,,,,,,,,,,0.00,,
2024-11-26 03:35:42,,,,,,,,,,,0.00,,,,
2024-11-26 03:36:07,,,,,,,,0.00,,,,,,,
2024-11-26 03:37:26,,,,,,,,,0.00,,,,,,
2024-11-26 03:37:55,,,,,,,0.00,,,,,,,,
2024-11-26 03:37:59,,,,,,,,,,,,,,0.00,
2024-11-26 03:38:03,,,,,0.00,,,,,,,,,,
2024-11-26 03:38:05,,,,,,0.00,,,,,,,,,
2024-11-26 03:38:08,,,0.00,,,,,,,,,,,,0.00
2024-11-26 03:38:09,,0.00,,,,,,,,,,,,,
2024-11-26 03:38:21,,,,,,,,,,0.00,,,,,
2024-11-26 03:38:41,0.20,,,,,,,,,,,,,,
2024-11-26 03:39:05,,,,,,,,,,,,0.00,,,
2024-11-26 03:40:17,,,,0.00,,,,,,,,,,,
2024-11-26 03:40:30,,,,,,,,,,,,,0.00,,
2024-11-26 03:40:42,,,,,,,,,,,0.00,,,,
2024-11-26 03:41:07,,,,,,,,0.00,,,,,,,
2024-11-26 03:42:26,,,,,,,,,0.00,,,,,,
2024-11-26 03:42:55,,,,,,,0.00,,,,,,,,
2024-11-26 03:42:59,,,,,,,,,,,,,,0.00,
2024-11-26 03:43:03,,,,,0.00,,,,,,,,,,
2024-11-26 03:43:05,,,,,,0.00,,,,,,,,,
2024-11-26 03:43:08,,,0.00,,,,,,,,,,,,0.00
2024-11-26 03:43:09,,0.00,,,,,,,,,,,,,
2024-11-26 03:43:21,,,,,,,,,,0.00,,,,,
2024-11-26 03:43:42,0.20,,,,,,,,,,,,,,
2024-11-26 03:44:05,,,,,,,,,,,,0.00,,,
2024-11-26 03:45:17,,,,0.00,,,,,,,,,,,
2024-11-26 03:45:30,,,,,,,,,,,,,0.00,,
2024-11-26 03:45:42,,,,,,,,,,,0.00,,,,
2024-11-26 03:46:07,,,,,,,,0.00,,,,,,,
2024-11-26 03:47:26,,,,,,,,,0.00,,,,,,
2024-11-26 03:47:55,,,,,,,0.00,,,,,,,,
2024-11-26 03:47:59,,,,,,,,,,,,,,0.00,
2024-11-26 03:48:03,,,,,0.00,,,,,,,,,,
2024-11-26 03:48:05,,,,,,0.00,,,,,,,,,
2024-11-26 03:48:08,,,0.00,,,,,,,,,,,,0.00
2024-11-26 03:48:09,,0.00,,,,,,,,,,,,,
2024-11-26 03:48:21,,,,,,,,,,0.00,,,,,
2024-11-26 03:48:41,0.20,,,,,,,,,,,,,,
2024-11-26 03:49:05,,,,,,,,,,,,0.00,,,
2024-11-26 03:50:17,,,,0.00,,,,,,,,,,,
2024-11-26 03:50:30,,,,,,,,,,,,,0.00,,
2024-11-26 03:50:42,,,,,,,,,,,0.00,,,,
2024-11-26 03:51:07,,,,,,,,0.00,,,,,,,
2024-11-26 03:52:26,,,,,,,,,0.00,,,,,,
2024-11-26 03:52:55,,,,,,,0.00,,,,,,,,
2024-11-26 03:52:59,,,,,,,,,,,,,,0.00,
2024-11-26 03:53:03,,,,,0.00,,,,,,,,,,
2024-11-26 03:53:05,,,,,,0.00,,,,,,,,,
2024-11-26 03:53:08,,,0.00,,,,,,,,,,,,0.00
2024-11-26 03:53:09,,0.00,,,,,,,,,,,,,
2024-11-26 03:53:21,,,,,,,,,,0.00,,,,,
2024-11-26 03:53:42,0.20,,,,,,,,,,,,,,
2024-11-26 03:54:05,,,,,,,,,,,,0.00,,,
2024-11-26 03:55:17,,,,0.00,,,,,,,,,,,
2024-11-26 03:55:30,,,,,,,,,,,,,0.00,,
2024-11-26 03:55:42,,,,,,,,,,,0.00,,,,
2024-11-26 03:56:07,,,,,,,,0.00,,,,,,,
2024-11-26 03:57:26,,,,,,,,,0.00,,,,,,
2024-11-26 03:57:55,,,,,,,0.00,,,,,,,,
2024-11-26 03:57:59,,,,,,,,,,,,,,0.00,
2024-11-26 03:58:03,,,,,0.00,,,,,,,,,,
2024-11-26 03:58:05,,,,,,0.00,,,,,,,,,
2024-11-26 03:58:08,,,0.00,,,,,,,,,,,,
2024-11-26 03:58:09,,0.00,,,,,,,,,,,,,0.00
2024-11-26 03:58:21,,,,,,,,,,0.00,,,,,
2024-11-26 03:58:42,0.20,,,,,,,,,,,,,,
2024-11-26 03:59:05,,,,,,,,,,,,0.00,,,
2024-11-26 04:00:17,,,,0.00,,,,,,,,,,,
2024-11-26 04:00:30,,,,,,,,,,,,,0.00,,
2024-11-26 04:00:42,,,,,,,,,,,0.00,,,,
2024-11-26 04:01:07,,,,,,,,0.00,,,,,,,
2024-11-26 04:02:26,,,,,,,,,0.00,,,,,,
2024-11-26 04:02:55,,,,,,,0.00,,,,,,,,
2024-11-26 04:02:59,,,,,,,,,,,,,,0.00,
2024-11-26 04:03:03,,,,,0.00,,,,,,,,,,
2024-11-26 04:03:05,,,,,,0.00,,,,,,,,,
2024-11-26 04:03:08,,,0.00,,,,,,,,,,,,
2024-11-26 04:03:09,,0.00,,,,,,,,,,,,,0.00
2024-11-26 04:03:21,,,,,,,,,,0.00,,,,,
2024-11-26 04:03:43,0.20,,,,,,,,,,,,,,
2024-11-26 04:04:05,,,,,,,,,,,,0.00,,,
2024-11-26 04:05:17,,,,0.00,,,,,,,,,,,
2024-11-26 04:05:30,,,,,,,,,,,,,0.00,,
2024-11-26 04:05:42,,,,,,,,,,,0.00,,,,
2024-11-26 04:06:07,,,,,,,,0.00,,,,,,,
2024-11-26 04:07:26,,,,,,,,,0.00,,,,,,
2024-11-26 04:07:55,,,,,,,0.00,,,,,,,,
2024-11-26 04:07:59,,,,,,,,,,,,,,0.00,
2024-11-26 04:08:03,,,,,0.00,,,,,,,,,,
2024-11-26 04:08:05,,,,,,0.00,,,,,,,,,
2024-11-26 04:08:08,,,0.00,,,,,,,,,,,,
2024-11-26 04:08:09,,0.00,,,,,,,,,,,,,0.00
2024-11-26 04:08:21,,,,,,,,,,0.00,,,,,
2024-11-26 04:08:42,0.20,,,,,,,,,,,,,,
2024-11-26 04:09:05,,,,,,,,,,,,0.00,,,
2024-11-26 04:10:17,,,,0.00,,,,,,,,,,,
2024-11-26 04:10:30,,,,,,,,,,,,,0.00,,
2024-11-26 04:10:42,,,,,,,,,,,0.00,,,,
2024-11-26 04:11:07,,,,,,,,0.00,,,,,,,
2024-11-26 04:12:26,,,,,,,,,0.00,,,,,,
2024-11-26 04:12:55,,,,,,,0.00,,,,,,,,
2024-11-26 04:12:59,,,,,,,,,,,,,,0.00,
2024-11-26 04:13:03,,,,,0.00,,,,,,,,,,
2024-11-26 04:13:05,,,,,,0.00,,,,,,,,,
2024-11-26 04:13:08,,,0.00,,,,,,,,,,,,
2024-11-26 04:13:09,,0.00,,,,,,,,,,,,,0.00
2024-11-26 04:13:21,,,,,,,,,,0.00,,,,,
2024-11-26 04:13:41,0.20,,,,,,,,,,,,,,
2024-11-26 04:14:05,,,,,,,,,,,,0.00,,,
2024-11-26 04:15:17,,,,0.00,,,,,,,,,,,
2024-11-26 04:15:30,,,,,,,,,,,,,0.00,,
2024-11-26 04:15:42,,,,,,,,,,,0.00,,,,
2024-11-26 04:16:07,,,,,,,,0.00,,,,,,,
2024-11-26 04:17:26,,,,,,,,,0.00,,,,,,
2024-11-26 04:17:55,,,,,,,0.00,,,,,,,,
2024-11-26 04:17:59,,,,,,,,,,,,,,0.00,
2024-11-26 04:18:03,,,,,0.00,,,,,,,,,,
2024-11-26 04:18:05,,,,,,0.00,,,,,,,,,
2024-11-26 04:18:09,,0.00,0.00,,,,,,,,,,,,0.00
2024-11-26 04:18:21,,,,,,,,,,0.00,,,,,
2024-11-26 04:18:43,0.20,,,,,,,,,,,,,,
2024-11-26 04:19:05,,,,,,,,,,,,0.00,,,
2024-11-26 04:20:17,,,,0.00,,,,,,,,,,,
2024-11-26 04:20:30,,,,,,,,,,,,,0.00,,
2024-11-26 04:20:42,,,,,,,,,,,0.00,,,,
2024-11-26 04:21:07,,,,,,,,0.00,,,,,,,
2024-11-26 04:22:26,,,,,,,,,0.00,,,,,,
2024-11-26 04:22:55,,,,,,,0.00,,,,,,,,
2024-11-26 04:22:59,,,,,,,,,,,,,,0.00,
2024-11-26 04:23:03,,,,,0.00,,,,,,,,,,
2024-11-26 04:23:05,,,,,,0.00,,,,,,,,,
2024-11-26 04:23:09,,0.00,0.00,,,,,,,,,,,,0.00
2024-11-26 04:23:21,,,,,,,,,,0.00,,,,,
2024-11-26 04:23:41,0.20,,,,,,,,,,,,,,
2024-11-26 04:24:05,,,,,,,,,,,,0.00,,,
2024-11-26 04:25:17,,,,0.00,,,,,,,,,,,
2024-11-26 04:25:30,,,,,,,,,,,,,0.00,,
2024-11-26 04:25:42,,,,,,,,,,,0.00,,,,
2024-11-26 04:26:07,,,,,,,,0.00,,,,,,,
2024-11-26 04:27:26,,,,,,,,,0.00,,,,,,
2024-11-26 04:27:55,,,,,,,0.00,,,,,,,,
2024-11-26 04:27:59,,,,,,,,,,,,,,0.00,
2024-11-26 04:28:03,,,,,0.00,,,,,,,,,,
2024-11-26 04:28:05,,,,,,0.00,,,,,,,,,
2024-11-26 04:28:09,,0.00,0.00,,,,,,,,,,,,0.00
2024-11-26 04:28:21,,,,,,,,,,0.00,,,,,
2024-11-26 04:28:41,0.20,,,,,,,,,,,,,,
2024-11-26 04:29:05,,,,,,,,,,,,0.00,,,
2024-11-26 04:30:17,,,,0.00,,,,,,,,,,,
2024-11-26 04:30:30,,,,,,,,,,,,,0.00,,
2024-11-26 04:30:42,,,,,,,,,,,0.00,,,,
2024-11-26 04:31:08,,,,,,,,0.00,,,,,,,
2024-11-26 04:32:26,,,,,,,,,0.00,,,,,,
2024-11-26 04:32:56,,,,,,,0.00,,,,,,,,
2024-11-26 04:32:59,,,,,,,,,,,,,,0.00,
2024-11-26 04:33:03,,,,,0.00,,,,,,,,,,
2024-11-26 04:33:05,,,,,,0.00,,,,,,,,,
2024-11-26 04:33:09,,0.00,0.00,,,,,,,,,,,,0.00
2024-11-26 04:33:21,,,,,,,,,,0.00,,,,,
2024-11-26 04:33:42,0.20,,,,,,,,,,,,,,
2024-11-26 04:34:05,,,,,,,,,,,,0.00,,,
2024-11-26 04:35:17,,,,0.00,,,,,,,,,,,
2024-11-26 04:35:30,,,,,,,,,,,,,0.00,,
2024-11-26 04:35:42,,,,,,,,,,,0.00,,,,
2024-11-26 04:36:08,,,,,,,,0.00,,,,,,,
2024-11-26 04:37:26,,,,,,,,,0.00,,,,,,
2024-11-26 04:37:56,,,,,,,0.00,,,,,,,,
2024-11-26 04:37:59,,,,,,,,,,,,,,0.00,
2024-11-26 04:38:03,,,,,0.00,,,,,,,,,,
2024-11-26 04:38:05,,,,,,0.00,,,,,,,,,
2024-11-26 04:38:09,,0.00,0.00,,,,,,,,,,,,0.00
2024-11-26 04:38:21,,,,,,,,,,0.00,,,,,
2024-11-26 04:38:42,0.20,,,,,,,,,,,,,,
2024-11-26 04:39:05,,,,,,,,,,,,0.00,,,
2024-11-26 04:40:17,,,,0.00,,,,,,,,,,,
2024-11-26 04:40:30,,,,,,,,,,,,,0.00,,
2024-11-26 04:40:42,,,,,,,,,,,0.00,,,,
2024-11-26 04:41:08,,,,,,,,0.00,,,,,,,
2024-11-26 04:42:26,,,,,,,,,0.00,,,,,,
2024-11-26 04:42:56,,,,,,,0.00,,,,,,,,
2024-11-26 04:42:59,,,,,,,,,,,,,,0.00,
2024-11-26 04:43:03,,,,,0.00,,,,,,,,,,
2024-11-26 04:43:05,,,,,,0.00,,,,,,,,,
2024-11-26 04:43:09,,,0.00,,,,,,,,,,,,0.00
2024-11-26 04:43:10,,0.00,,,,,,,,,,,,,
2024-11-26 04:43:21,,,,,,,,,,0.00,,,,,
2024-11-26 04:43:42,0.20,,,,,,,,,,,,,,
2024-11-26 04:44:05,,,,,,,,,,,,0.00,,,
2024-11-26 04:45:17,,,,0.00,,,,,,,,,,,
2024-11-26 04:45:30,,,,,,,,,,,,,0.00,,
2024-11-26 04:45:42,,,,,,,,,,,0.00,,,,
2024-11-26 04:46:08,,,,,,,,0.00,,,,,,,
2024-11-26 04:47:27,,,,,,,,,0.00,,,,,,
2024-11-26 04:47:56,,,,,,,0.00,,,,,,,,
2024-11-26 04:47:59,,,,,,,,,,,,,,0.00,
2024-11-26 04:48:03,,,,,0.00,,,,,,,,,,
2024-11-26 04:48:05,,,,,,0.00,,,,,,,,,
2024-11-26 04:48:09,,,0.00,,,,,,,,,,,,0.00
2024-11-26 04:48:10,,0.00,,,,,,,,,,,,,
2024-11-26 04:48:21,,,,,,,,,,0.00,,,,,
2024-11-26 04:48:46,0.20,,,,,,,,,,,,,,
2024-11-26 04:49:05,,,,,,,,,,,,0.00,,,
2024-11-26 04:50:17,,,,0.00,,,,,,,,,,,
2024-11-26 04:50:30,,,,,,,,,,,,,0.00,,
2024-11-26 04:50:42,,,,,,,,,,,0.00,,,,
2024-11-26 04:51:08,,,,,,,,0.00,,,,,,,
2024-11-26 04:52:27,,,,,,,,,0.00,,,,,,
2024-11-26 04:52:56,,,,,,,0.00,,,,,,,,
2024-11-26 04:52:59,,,,,,,,,,,,,,0.00,
2024-11-26 04:53:03,,,,,0.00,,,,,,,,,,
2024-11-26 04:53:05,,,,,,0.00,,,,,,,,,
2024-11-26 04:53:09,,,0.00,,,,,,,,,,,,0.00
2024-11-26 04:53:10,,0.00,,,,,,,,,,,,,
2024-11-26 04:53:21,,,,,,,,,,0.00,,,,,
2024-11-26 04:53:47,0.20,,,,,,,,,,,,,,
2024-11-26 04:54:05,,,,,,,,,,,,0.00,,,
2024-11-26 04:55:17,,,,0.00,,,,,,,,,,,
2024-11-26 04:55:30,,,,,,,,,,,,,0.00,,
2024-11-26 04:55:42,,,,,,,,,,,0.00,,,,
2024-11-26 04:56:08,,,,,,,,0.00,,,,,,,
2024-11-26 04:57:27,,,,,,,,,0.00,,,,,,
2024-11-26 04:57:56,,,,,,,0.00,,,,,,,,
2024-11-26 04:57:59,,,,,,,,,,,,,,0.00,
2024-11-26 04:58:03,,,,,0.00,,,,,,,,,,
2024-11-26 04:58:05,,,,,,0.00,,,,,,,,,
2024-11-26 04:58:09,,,0.00,,,,,,,,,,,,0.00
2024-11-26 04:58:10,,0.00,,,,,,,,,,,,,
2024-11-26 04:58:21,,,,,,,,,,0.00,,,,,
2024-11-26 04:58:47,0.20,,,,,,,,,,,,,,
2024-11-26 04:59:05,,,,,,,,,,,,0.00,,,
2024-11-26 05:00:17,,,,0.00,,,,,,,,,,,
2024-11-26 05:00:30,,,,,,,,,,,,,0.00,,
2024-11-26 05:00:42,,,,,,,,,,,0.00,,,,
2024-11-26 05:01:08,,,,,,,,0.00,,,,,,,
2024-11-26 05:02:27,,,,,,,,,0.00,,,,,,
2024-11-26 05:02:56,,,,,,,0.00,,,,,,,,
2024-11-26 05:02:59,,,,,,,,,,,,,,0.00,
2024-11-26 05:03:03,,,,,0.00,,,,,,,,,,
2024-11-26 05:03:05,,,,,,0.00,,,,,,,,,
2024-11-26 05:03:09,,,0.00,,,,,,,,,,,,0.00
2024-11-26 05:03:10,,0.00,,,,,,,,,,,,,
2024-11-26 05:03:21,,,,,,,,,,0.00,,,,,
2024-11-26 05:03:43,0.20,,,,,,,,,,,,,,
2024-11-26 05:04:05,,,,,,,,,,,,0.00,,,
2024-11-26 05:05:17,,,,0.00,,,,,,,,,,,
2024-11-26 05:05:30,,,,,,,,,,,,,0.00,,
2024-11-26 05:05:42,,,,,,,,,,,0.00,,,,
2024-11-26 05:06:08,,,,,,,,0.00,,,,,,,
2024-11-26 05:07:27,,,,,,,,,0.00,,,,,,
2024-11-26 05:07:56,,,,,,,0.00,,,,,,,,
2024-11-26 05:07:59,,,,,,,,,,,,,,0.00,
2024-11-26 05:08:03,,,,,0.00,,,,,,,,,,
2024-11-26 05:08:05,,,,,,0.00,,,,,,,,,
2024-11-26 05:08:09,,,0.00,,,,,,,,,,,,0.00
2024-11-26 05:08:10,,0.00,,,,,,,,,,,,,
2024-11-26 05:08:21,,,,,,,,,,0.00,,,,,
2024-11-26 05:08:43,0.20,,,,,,,,,,,,,,
2024-11-26 05:09:05,,,,,,,,,,,,0.00,,,
2024-11-26 05:10:17,,,,0.00,,,,,,,,,,,
2024-11-26 05:10:30,,,,,,,,,,,,,0.00,,
2024-11-26 05:10:42,,,,,,,,,,,0.00,,,,
2024-11-26 05:11:08,,,,,,,,0.00,,,,,,,
2024-11-26 05:12:27,,,,,,,,,0.00,,,,,,
2024-11-26 05:12:56,,,,,,,0.00,,,,,,,,
2024-11-26 05:13:00,,,,,,,,,,,,,,0.00,
2024-11-26 05:13:03,,,,,0.00,,,,,,,,,,
2024-11-26 05:13:05,,,,,,0.00,,,,,,,,,
2024-11-26 05:13:09,,,0.00,,,,,,,,,,,,0.00
2024-11-26 05:13:10,,0.00,,,,,,,,,,,,,
2024-11-26 05:13:21,,,,,,,,,,0.00,,,,,
2024-11-26 05:13:43,0.20,,,,,,,,,,,,,,
2024-11-26 05:14:05,,,,,,,,,,,,0.00,,,
2024-11-26 05:15:17,,,,0.00,,,,,,,,,,,
2024-11-26 05:15:30,,,,,,,,,,,,,0.00,,
2024-11-26 05:15:42,,,,,,,,,,,0.00,,,,
2024-11-26 05:16:08,,,,,,,,0.00,,,,,,,
2024-11-26 05:17:27,,,,,,,,,0.00,,,,,,
2024-11-26 05:17:56,,,,,,,0.00,,,,,,,,
2024-11-26 05:18:00,,,,,,,,,,,,,,0.00,
2024-11-26 05:18:03,,,,,0.00,,,,,,,,,,
2024-11-26 05:18:05,,,,,,0.00,,,,,,,,,
2024-11-26 05:18:09,,,0.00,,,,,,,,,,,,0.00
2024-11-26 05:18:10,,0.00,,,,,,,,,,,,,
2024-11-26 05:18:21,,,,,,,,,,0.00,,,,,
2024-11-26 05:18:43,0.20,,,,,,,,,,,,,,
2024-11-26 05:19:05,,,,,,,,,,,,0.00,,,
2024-11-26 05:20:17,,,,0.00,,,,,,,,,,,
2024-11-26 05:20:30,,,,,,,,,,,,,0.00,,
2024-11-26 05:20:42,,,,,,,,,,,0.00,,,,
2024-11-26 05:21:08,,,,,,,,0.00,,,,,,,
2024-11-26 05:22:27,,,,,,,,,0.00,,,,,,
2024-11-26 05:22:56,,,,,,,0.00,,,,,,,,
2024-11-26 05:23:00,,,,,,,,,,,,,,0.00,
2024-11-26 05:23:03,,,,,0.00,,,,,,,,,,
2024-11-26 05:23:05,,,,,,0.00,,,,,,,,,
2024-11-26 05:23:09,,,0.00,,,,,,,,,,,,
2024-11-26 05:23:10,,0.00,,,,,,,,,,,,,0.00
2024-11-26 05:23:21,,,,,,,,,,0.00,,,,,
2024-11-26 05:23:43,0.20,,,,,,,,,,,,,,
2024-11-26 05:24:05,,,,,,,,,,,,0.00,,,
2024-11-26 05:25:17,,,,0.00,,,,,,,,,,,
2024-11-26 05:25:30,,,,,,,,,,,,,0.00,,
2024-11-26 05:25:42,,,,,,,,,,,0.00,,,,
2024-11-26 05:26:08,,,,,,,,0.00,,,,,,,
