"Time","Ciudad Vieja","Punta Carretas","Curva de Maroñas","La Blanqueada","Prado","Lezica","Casavalle","Carrasco","Manga","Cerro","Malvín","La Esperanza","Santiago Vázquez","Colón","Paso de la Arena"
2024-11-16 00:38:34,,,,,,,,,0.00,,,,,,
2024-11-16 00:38:58,,,,,,,,,,0.00,,,,,
2024-11-16 00:39:16,,,,,,,,,,,0.00,,,,
2024-11-16 00:39:25,,,0.00,,,,,,,,,,,,
2024-11-16 00:39:33,,,,,,,,,,,,,,0.00,
2024-11-16 00:39:38,,0.00,,,,,,,,,,,,,0.00
2024-11-16 00:40:16,,,,0.00,,,,,,,,,,,
2024-11-16 00:40:19,0.00,,,,,,,,,,,,,,
2024-11-16 00:40:22,,,,,,0.00,,,,,,,,,
2024-11-16 00:41:32,,,,,,,0.00,,,,,,,,
2024-11-16 00:42:09,,,,,,,,0.00,,,,,,,
2024-11-16 00:43:14,,,,,,,,,,,,0.00,,,
2024-11-16 00:43:22,,,,,0.00,,,,,,,,,,
2024-11-16 00:43:34,,,,,,,,,0.00,,,,,,
2024-11-16 00:43:59,,,,,,,,,,0.00,,,,,
2024-11-16 00:44:17,,,,,,,,,,,0.00,,,,
2024-11-16 00:44:25,,,0.00,,,,,,,,,,,,
2024-11-16 00:44:33,,,,,,,,,,,,,,0.00,
2024-11-16 00:44:38,,0.00,,,,,,,,,,,,,0.00
2024-11-16 00:45:16,,,,0.00,,,,,,,,,,,
2024-11-16 00:45:20,0.00,,,,,,,,,,,,,,
2024-11-16 00:45:22,,,,,,0.00,,,,,,,,,
2024-11-16 00:46:32,,,,,,,0.00,,,,,,,,
2024-11-16 00:47:09,,,,,,,,0.00,,,,,,,
2024-11-16 00:48:14,,,,,,,,,,,,0.00,,,
2024-11-16 00:48:22,,,,,0.00,,,,,,,,,,
2024-11-16 00:48:34,,,,,,,,,0.00,,,,,,
2024-11-16 00:48:59,,,,,,,,,,0.00,,,,,
2024-11-16 00:49:17,,,,,,,,,,,0.00,,,,
2024-11-16 00:49:25,,,0.00,,,,,,,,,,,,
2024-11-16 00:49:33,,,,,,,,,,,,,,0.00,
2024-11-16 00:49:38,,0.00,,,,,,,,,,,,,
2024-11-16 00:49:39,,,,,,,,,,,,,,,0.00
2024-11-16 00:50:16,,,,0.00,,,,,,,,,,,
2024-11-16 00:50:19,0.00,,,,,,,,,,,,,,
2024-11-16 00:50:22,,,,,,0.00,,,,,,,,,
2024-11-16 00:51:32,,,,,,,0.00,,,,,,,,
2024-11-16 00:52:09,,,,,,,,0.00,,,,,,,
2024-11-16 00:53:14,,,,,,,,,,,,0.00,,,
2024-11-16 00:53:22,,,,,0.00,,,,,,,,,,
2024-11-16 00:53:34,,,,,,,,,0.00,,,,,,
2024-11-16 00:53:59,,,,,,,,,,0.00,,,,,
2024-11-16 00:54:17,,,,,,,,,,,0.00,,,,
2024-11-16 00:54:25,,,0.00,,,,,,,,,,,,
2024-11-16 00:54:33,,,,,,,,,,,,,,0.00,
2024-11-16 00:54:38,,0.00,,,,,,,,,,,,,
2024-11-16 00:54:39,,,,,,,,,,,,,,,0.00
2024-11-16 00:55:16,,,,0.00,,,,,,,,,,,
2024-11-16 00:55:20,0.00,,,,,,,,,,,,,,
2024-11-16 00:55:22,,,,,,0.00,,,,,,,,,
2024-11-16 00:56:32,,,,,,,0.00,,,,,,,,
2024-11-16 00:57:09,,,,,,,,0.00,,,,,,,
2024-11-16 00:58:14,,,,,,,,,,,,0.00,,,
2024-11-16 00:58:22,,,,,0.00,,,,,,,,,,
2024-11-16 00:58:34,,,,,,,,,0.00,,,,,,
2024-11-16 00:58:59,,,,,,,,,,0.00,,,,,
2024-11-16 00:59:17,,,,,,,,,,,0.00,,,,
2024-11-16 00:59:25,,,0.00,,,,,,,,,,,,
2024-11-16 00:59:33,,,,,,,,,,,,,,0.00,
2024-11-16 00:59:38,,0.00,,,,,,,,,,,,,
2024-11-16 00:59:39,,,,,,,,,,,,,,,0.00
2024-11-16 01:00:16,,,,0.00,,,,,,,,,,,
2024-11-16 01:00:19,0.00,,,,,,,,,,,,,,
